x,state_cens,state,sector,nobs,empl,member,covered,pctmem,pctcov,state2,year,id,pctmem100,pctcov100
,11.0,Maine,Priv. Construction,143.0,25941.819266666673,698.1332083333333,1209.5066166666666,0.026911497,0.046623815,ME,2008.0,1.0,2.6911497,4.6623816
,11.0,Maine,Priv. Construction,140.0,24023.330033333346,1022.826075,1690.5121916666667,0.042576365,0.0703696,ME,2009.0,1.0,4.2576365,7.03696
,11.0,Maine,Priv. Construction,130.0,21652.83950833334,1268.0129333333334,1268.0129333333334,0.058561046,0.058561046,ME,2010.0,1.0,5.8561044,5.8561044
,11.0,Maine,Priv. Construction,140.0,25645.973541666663,1551.8184500000002,1736.1245833333332,0.060509242,0.0676958,ME,2011.0,1.0,6.0509243,6.76958
,11.0,Maine,Priv. Construction,133.0,25016.054916666668,343.6477,343.6477,0.013737086,0.013737086,ME,2012.0,1.0,1.3737086,1.3737086
,11.0,Maine,Priv. Construction,109.0,22569.492641666664,699.1414000000001,1134.9243333333334,0.030977275,0.05028577,ME,2013.0,1.0,3.0977275,5.0285773
,11.0,Maine,Priv. Construction,100.0,24255.934575000007,1253.3904916666665,1253.3904916666665,0.05167356,0.05167356,ME,2014.0,1.0,5.167356,5.167356
,11.0,Maine,Priv. Construction,56.0,18801.095608333333,1068.5033500000002,1068.5033500000002,0.05683197,0.05683197,ME,2015.0,1.0,5.683197,5.683197
,11.0,Maine,Priv. Construction,55.0,22260.3101,1036.66085,1423.0845166666666,0.04656992,0.06392923,ME,2016.0,1.0,4.656992,6.392923
,11.0,Maine,Priv. Construction,66.0,28457.491716666653,0.0,0.0,0.0,0.0,ME,2017.0,1.0,0.0,0.0
,11.0,Maine,Priv. Construction,49.0,22338.36020833333,1763.8983749999998,1763.8983749999998,0.07896275,0.07896275,ME,2018.0,1.0,7.896275,7.896275
,11.0,Maine,Priv. Construction,55.0,28270.772066666672,1028.8239166666667,1028.8239166666667,0.036391787,0.036391787,ME,2019.0,1.0,3.6391788,3.6391788
,11.0,Maine,Priv. Construction,59.0,30004.533733333337,3140.37085,3140.37085,0.10466321,0.10466321,ME,2020.0,1.0,10.466321,10.466321
,11.0,Maine,Priv. Construction,48.0,27835.761416666657,2541.0358,2541.0358,0.091286734,0.091286734,ME,2021.0,1.0,9.128674,9.128674
,11.0,Maine,Priv. Construction,40.0,25318.84240000001,0.0,0.0,0.0,0.0,ME,2022.0,1.0,0.0,0.0
,11.0,Maine,Priv. Manufacturing,344.0,61276.043825,11883.299741666664,12224.2688,0.1939306,0.19949508,ME,2008.0,2.0,19.393059,19.949509
,11.0,Maine,Priv. Manufacturing,316.0,53597.466083333355,9518.381100000002,9858.877541666669,0.17759013,0.18394297,ME,2009.0,2.0,17.759014,18.394297
,11.0,Maine,Priv. Manufacturing,310.0,52329.45355833335,8940.86945,9266.310591666666,0.17085731,0.17707638,ME,2010.0,2.0,17.085732,17.707638
,11.0,Maine,Priv. Manufacturing,295.0,54577.90629166668,8742.660375000001,9119.9208,0.1601868,0.16709913,ME,2011.0,2.0,16.01868,16.709913
,11.0,Maine,Priv. Manufacturing,297.0,56960.19855833334,9917.429833333335,10108.333025000002,0.17411157,0.1774631,ME,2012.0,2.0,17.411158,17.74631
,11.0,Maine,Priv. Manufacturing,301.0,58781.45523333328,10130.75965,10738.642408333335,0.17234619,0.1826876,ME,2013.0,2.0,17.23462,18.268759
,11.0,Maine,Priv. Manufacturing,239.0,54783.30140833337,6868.682975000001,7587.644949999999,0.12537913,0.13850288,ME,2014.0,2.0,12.537913,13.850288
,11.0,Maine,Priv. Manufacturing,143.0,50669.511925,5949.868291666666,5949.868291666666,0.11742502,0.11742502,ME,2015.0,2.0,11.742501,11.742501
,11.0,Maine,Priv. Manufacturing,137.0,54752.186683333326,5634.670408333333,6385.26325,0.10291225,0.11662115,ME,2016.0,2.0,10.2912245,11.662115
,11.0,Maine,Priv. Manufacturing,129.0,50939.01199166667,7999.29715,8485.027616666666,0.15703675,0.16657229,ME,2017.0,2.0,15.703675,16.657228
,11.0,Maine,Priv. Manufacturing,126.0,55396.464524999996,8944.052641666667,8944.052641666667,0.1614553,0.1614553,ME,2018.0,2.0,16.14553,16.14553
,11.0,Maine,Priv. Manufacturing,113.0,56201.83781666667,8858.371166666668,9440.911925,0.1576171,0.16798227,ME,2019.0,2.0,15.761711,16.798227
,11.0,Maine,Priv. Manufacturing,92.0,47227.20656666665,7664.0078833333355,7664.0078833333355,0.1622795,0.1622795,ME,2020.0,2.0,16.227951,16.227951
,11.0,Maine,Priv. Manufacturing,90.0,47878.67464999999,6236.692708333333,6774.841233333334,0.13026035,0.14150019,ME,2021.0,2.0,13.026035,14.150019
,11.0,Maine,Priv. Manufacturing,82.0,43699.80891666666,3152.7986333333333,3152.7986333333333,0.072146736,0.072146736,ME,2022.0,2.0,7.2146735,7.2146735
,11.0,Maine,Private,2651.0,474787.8412249983,26031.38554166666,30477.622099999993,0.054827407,0.06419209,ME,2008.0,3.0,5.482741,6.4192085
,11.0,Maine,Private,2635.0,452193.4225000001,23003.160308333332,26090.425816666662,0.05087018,0.05769749,ME,2009.0,3.0,5.087018,5.769749
,11.0,Maine,Private,2732.0,463623.1057916643,23815.63264999999,26152.788858333308,0.05136852,0.05640959,ME,2010.0,3.0,5.136852,5.640959
,11.0,Maine,Private,2519.0,464212.76169999957,21357.161191666666,24447.325166666666,0.046007268,0.052664053,ME,2011.0,3.0,4.6007266,5.266405
,11.0,Maine,Private,2442.0,473189.0346250004,25478.930824999992,28572.919633333328,0.05384514,0.060383733,ME,2012.0,3.0,5.3845143,6.0383735
,11.0,Maine,Private,2414.0,487433.239666668,23774.792391666673,27953.622525000002,0.048775483,0.057348616,ME,2013.0,3.0,4.877548,5.734862
,11.0,Maine,Private,2070.0,480019.36576666636,21309.438891666658,24187.291333333324,0.044392873,0.050388157,ME,2014.0,3.0,4.439287,5.0388155
,11.0,Maine,Private,1345.0,465775.82433333324,21211.93189166667,24544.286600000007,0.045541074,0.052695494,ME,2015.0,3.0,4.554107,5.2695494
,11.0,Maine,Private,1174.0,477844.843983333,21517.437916666673,24505.941733333337,0.045030177,0.051284306,ME,2016.0,3.0,4.5030174,5.1284304
,11.0,Maine,Private,1208.0,492566.8483833324,25043.317308333324,29355.382083333327,0.050842475,0.059596747,ME,2017.0,3.0,5.0842476,5.959675
,11.0,Maine,Private,1086.0,481837.5817249999,27949.100916666648,31790.233566666655,0.058005232,0.065977074,ME,2018.0,3.0,5.8005233,6.5977073
,11.0,Maine,Private,1032.0,497783.1784833332,27611.527858333342,31548.86762500001,0.055468984,0.06337874,ME,2019.0,3.0,5.5468984,6.3378735
,11.0,Maine,Private,881.0,443608.37299999973,28356.643350000002,29978.293283333336,0.063922696,0.067578286,ME,2020.0,3.0,6.3922696,6.7578287
,11.0,Maine,Private,850.0,470315.6284166666,27711.3969,34657.08264166665,0.05892085,0.07368899,ME,2021.0,3.0,5.892085,7.3688993
,11.0,Maine,Private,781.0,446647.9267250001,14112.047783333335,20593.476566666664,0.03159546,0.046106733,ME,2022.0,3.0,3.1595461,4.6106734
,11.0,Maine,Public,561.0,98828.24002500002,44681.487825000004,53608.134341666635,0.45211256,0.54243743,ME,2008.0,4.0,45.211254,54.243744
,11.0,Maine,Public,542.0,90502.98422500011,40377.5389583333,48123.00108333331,0.44614595,0.5317283,ME,2009.0,4.0,44.614594,53.172832
,11.0,Maine,Public,476.0,79827.55445000001,39067.45614166666,44520.00669166667,0.48939812,0.55770224,ME,2010.0,4.0,48.93981,55.770226
,11.0,Maine,Public,495.0,90273.44186666669,41354.30777500004,50106.30653333335,0.4581005,0.5550504,ME,2011.0,4.0,45.81005,55.505035
,11.0,Maine,Public,456.0,85872.63119999996,38757.682483333345,49035.27750833334,0.4513392,0.57102334,ME,2012.0,4.0,45.13392,57.102333
,11.0,Maine,Public,443.0,85817.3883333333,40130.85729166667,47401.471550000024,0.46763083,0.5523528,ME,2013.0,4.0,46.763084,55.23528
,11.0,Maine,Public,390.0,86556.28691666666,40938.73744166669,46821.58254166672,0.47297242,0.54093796,ME,2014.0,4.0,47.29724,54.093796
,11.0,Maine,Public,252.0,83142.12321666663,42221.53812499999,49882.51773333335,0.50782365,0.5999668,ME,2015.0,4.0,50.782364,59.99668
,11.0,Maine,Public,235.0,90062.12430833338,43224.942041666654,52321.733641666666,0.47994584,0.5809516,ME,2016.0,4.0,47.994583,58.095158
,11.0,Maine,Public,214.0,84372.09030833334,40636.636891666676,51645.53614166668,0.48163602,0.61211634,ME,2017.0,4.0,48.1636,61.21163
,11.0,Maine,Public,216.0,90923.54825000007,45955.656424999994,52901.35434166666,0.50543183,0.5818224,ME,2018.0,4.0,50.543182,58.18224
,11.0,Maine,Public,194.0,91420.75271666661,41812.87706666666,49301.71050833335,0.45736745,0.5392836,ME,2019.0,4.0,45.736744,53.928356
,11.0,Maine,Public,232.0,113341.38981666669,52828.006791666645,62644.77564166665,0.46609634,0.55270875,ME,2020.0,4.0,46.609634,55.270874
,11.0,Maine,Public,172.0,92525.15892500003,41936.44889166667,48140.80999999999,0.45324373,0.5202997,ME,2021.0,4.0,45.32437,52.02997
,11.0,Maine,Public,142.0,81273.17025833338,34311.567058333334,40237.951316666666,0.42217582,0.49509513,ME,2022.0,4.0,42.217583,49.509514
,11.0,Maine,Total,3212.0,573616.0812499993,70712.87336666662,84085.75644166663,0.123275615,0.1465889,ME,2008.0,5.0,12.327561,14.658891
,11.0,Maine,Total,3177.0,542696.4067250006,63380.69926666661,74213.42690000002,0.1167885,0.13674943,ME,2009.0,5.0,11.67885,13.674943
,11.0,Maine,Total,3208.0,543450.6602416651,62883.08879166667,70672.79555000004,0.11571076,0.13004455,ME,2010.0,5.0,11.571075,13.004455
,11.0,Maine,Total,3014.0,554486.2035666661,62711.46896666666,74553.63169999998,0.11309834,0.13445534,ME,2011.0,5.0,11.309834,13.445534
,11.0,Maine,Total,2898.0,559061.6658249998,64236.6133083333,77608.19714166663,0.11490077,0.13881867,ME,2012.0,5.0,11.490077,13.881866
,11.0,Maine,Total,2857.0,573250.6280000017,63905.6496833333,75355.09407500003,0.111479424,0.13145226,ME,2013.0,5.0,11.147943,13.1452265
,11.0,Maine,Total,2460.0,566575.6526833321,62248.17633333339,71008.87387500005,0.10986737,0.12532991,ME,2014.0,5.0,10.986737,12.532991
,11.0,Maine,Total,1597.0,548917.9475500002,63433.47001666669,74426.80433333336,0.115560934,0.13558821,ME,2015.0,5.0,11.556093,13.558822
,11.0,Maine,Total,1409.0,567906.968291666,64742.37995833334,76827.675375,0.114001736,0.13528214,ME,2016.0,5.0,11.400173,13.528214
,11.0,Maine,Total,1422.0,576938.9386916665,65679.9542,81000.91822499999,0.11384212,0.14039773,ME,2017.0,5.0,11.3842125,14.039773
,11.0,Maine,Total,1302.0,572761.1299749997,73904.75734166671,84691.58790833334,0.12903242,0.14786546,ME,2018.0,5.0,12.903242,14.786546
,11.0,Maine,Total,1226.0,589203.9312000002,69424.40492500001,80850.57813333331,0.11782746,0.13722003,ME,2019.0,5.0,11.782746,13.722002
,11.0,Maine,Total,1113.0,556949.7628166664,81184.65014166663,92623.06892499994,0.14576656,0.16630417,ME,2020.0,5.0,14.576655,16.630417
,11.0,Maine,Total,1022.0,562840.7873416665,69647.84579166665,82797.89264166668,0.12374342,0.14710712,ME,2021.0,5.0,12.374342,14.710712
,11.0,Maine,Total,923.0,527921.096983333,48423.614841666655,60831.427883333345,0.091725096,0.11522826,ME,2022.0,5.0,9.172509,11.522826
,12.0,New Hampshire,Priv. Construction,196.0,30434.844274999967,2654.3056,3304.0137916666663,0.08721272,0.108560234,NH,2008.0,6.0,8.7212715,10.856024
,12.0,New Hampshire,Priv. Construction,175.0,26781.23939166666,2191.0627750000003,2476.8612833333336,0.08181334,0.092484936,NH,2009.0,6.0,8.1813345,9.248493
,12.0,New Hampshire,Priv. Construction,138.0,21080.303016666672,1851.4348666666667,1851.4348666666667,0.08782771,0.08782771,NH,2010.0,6.0,8.782771,8.782771
,12.0,New Hampshire,Priv. Construction,152.0,24356.910599999985,3516.2057499999987,3516.2057499999987,0.14436173,0.14436173,NH,2011.0,6.0,14.436173,14.436173
,12.0,New Hampshire,Priv. Construction,180.0,29175.23044166666,3136.247958333333,3461.264533333333,0.10749694,0.11863709,NH,2012.0,6.0,10.749694,11.863709
,12.0,New Hampshire,Priv. Construction,176.0,28689.57913333333,3192.3196333333335,3192.3196333333335,0.11127105,0.11127105,NH,2013.0,6.0,11.127106,11.127106
,12.0,New Hampshire,Priv. Construction,168.0,30041.537208333346,2361.645766666667,2785.9178083333336,0.07861268,0.09273553,NH,2014.0,6.0,7.8612676,9.273553
,12.0,New Hampshire,Priv. Construction,138.0,31985.243833333352,2467.2083083333337,2467.2083083333337,0.07713583,0.07713583,NH,2015.0,6.0,7.713583,7.713583
,12.0,New Hampshire,Priv. Construction,121.0,32957.27460833332,3131.612608333334,3409.7747250000007,0.095020376,0.10346046,NH,2016.0,6.0,9.502038,10.346046
,12.0,New Hampshire,Priv. Construction,120.0,32979.58835000001,4044.0386833333337,4044.0386833333337,0.122622475,0.122622475,NH,2017.0,6.0,12.262247,12.262247
,12.0,New Hampshire,Priv. Construction,146.0,40162.94138333333,6616.657999999999,6892.7126499999995,0.16474536,0.17161871,NH,2018.0,6.0,16.474537,17.161871
,12.0,New Hampshire,Priv. Construction,132.0,37866.60582499999,5350.444825,5644.023249999999,0.14129719,0.14905015,NH,2019.0,6.0,14.129719,14.905015
,12.0,New Hampshire,Priv. Construction,114.0,35041.909308333336,5246.2811,5246.2811,0.14971447,0.14971447,NH,2020.0,6.0,14.971447,14.971447
,12.0,New Hampshire,Priv. Construction,107.0,37653.87759166668,4949.032908333334,4949.032908333334,0.13143489,0.13143489,NH,2021.0,6.0,13.143489,13.143489
,12.0,New Hampshire,Priv. Construction,86.0,34941.57381666667,2944.465425,3232.7979333333333,0.08426826,0.0925201,NH,2022.0,6.0,8.426826,9.25201
,12.0,New Hampshire,Priv. Manufacturing,615.0,92341.90274999992,2702.740175,3726.8899916666664,0.029268838,0.040359683,NH,2008.0,7.0,2.926884,4.0359683
,12.0,New Hampshire,Priv. Manufacturing,546.0,80805.70288333333,3807.366499999999,4084.3168916666664,0.047117546,0.05054491,NH,2009.0,7.0,4.711755,5.054491
,12.0,New Hampshire,Priv. Manufacturing,549.0,85513.77500000007,3334.3549500000004,3473.9299916666673,0.03899202,0.040624216,NH,2010.0,7.0,3.899202,4.062422
,12.0,New Hampshire,Priv. Manufacturing,515.0,80887.1320166667,2664.3267916666664,2958.1778916666667,0.032938823,0.036571674,NH,2011.0,7.0,3.2938824,3.6571674
,12.0,New Hampshire,Priv. Manufacturing,496.0,79118.04094999998,2680.9058083333334,2846.0815,0.033884887,0.0359726,NH,2012.0,7.0,3.3884888,3.59726
,12.0,New Hampshire,Priv. Manufacturing,533.0,86472.43113333322,1329.0092583333335,1463.7635916666668,0.015369168,0.016927518,NH,2013.0,7.0,1.5369167,1.6927518
,12.0,New Hampshire,Priv. Manufacturing,470.0,82336.63551666678,1688.6047833333334,2001.8293666666668,0.020508546,0.024312742,NH,2014.0,7.0,2.0508547,2.4312742
,12.0,New Hampshire,Priv. Manufacturing,380.0,88903.77902499997,2024.187008333333,3613.3662750000003,0.02276829,0.04064356,NH,2015.0,7.0,2.276829,4.0643563
,12.0,New Hampshire,Priv. Manufacturing,358.0,91757.71159999998,1240.911,1474.0692250000002,0.013523779,0.016064798,NH,2016.0,7.0,1.3523779,1.6064799
,12.0,New Hampshire,Priv. Manufacturing,344.0,89414.16139166673,3001.0153250000003,3437.095766666667,0.03356309,0.03844017,NH,2017.0,7.0,3.356309,3.8440173
,12.0,New Hampshire,Priv. Manufacturing,347.0,93827.05524166668,5272.8682,6628.938491666665,0.056197736,0.07065061,NH,2018.0,7.0,5.619774,7.0650606
,12.0,New Hampshire,Priv. Manufacturing,360.0,100422.65484166665,5400.205483333333,5687.0949,0.053774774,0.05663159,NH,2019.0,7.0,5.3774776,5.663159
,12.0,New Hampshire,Priv. Manufacturing,299.0,90833.97263333334,2321.7728666666667,2955.537791666666,0.025560623,0.032537803,NH,2020.0,7.0,2.5560622,3.2537804
,12.0,New Hampshire,Priv. Manufacturing,272.0,89689.17470833329,2443.582408333333,2798.4117666666666,0.02724501,0.031201221,NH,2021.0,7.0,2.724501,3.1201222
,12.0,New Hampshire,Priv. Manufacturing,263.0,96765.70738333346,1327.9382999999998,1640.5473583333332,0.013723233,0.01695381,NH,2022.0,7.0,1.3723233,1.6953809
,12.0,New Hampshire,Private,3570.0,539944.1033083335,21620.99839166667,27047.039733333324,0.04004303,0.050092295,NH,2008.0,8.0,4.004303,5.0092297
,12.0,New Hampshire,Private,3505.0,526443.1197083336,23700.375816666674,26626.407466666686,0.045019824,0.05057794,NH,2009.0,8.0,4.501982,5.0577936
,12.0,New Hampshire,Private,3388.0,529623.1668333322,23313.854524999995,25881.732074999985,0.044019703,0.0488682,NH,2010.0,8.0,4.4019704,4.8868203
,12.0,New Hampshire,Private,3336.0,524973.7579166692,23229.378724999988,26373.735324999994,0.044248648,0.050238196,NH,2011.0,8.0,4.424865,5.0238194
,12.0,New Hampshire,Private,3309.0,531959.2578583341,22285.70535833333,25160.218124999996,0.04189363,0.047297265,NH,2012.0,8.0,4.189363,4.7297263
,12.0,New Hampshire,Private,3294.0,541545.8063749989,18199.99599166667,20766.58080000001,0.03360749,0.03834686,NH,2013.0,8.0,3.360749,3.834686
,12.0,New Hampshire,Private,2985.0,537312.4919583336,19194.487891666657,23724.176974999984,0.03572314,0.044153407,NH,2014.0,8.0,3.5723138,4.415341
,12.0,New Hampshire,Private,2352.0,552635.2186499999,20945.72765833334,24885.962800000005,0.037901543,0.045031447,NH,2015.0,8.0,3.7901542,4.5031447
,12.0,New Hampshire,Private,2199.0,572238.3195499992,19870.052841666668,23288.310266666656,0.034723386,0.040696874,NH,2016.0,8.0,3.4723387,4.0696874
,12.0,New Hampshire,Private,2052.0,544386.9094249997,25179.952724999996,27648.989183333328,0.04625378,0.050789226,NH,2017.0,8.0,4.625378,5.0789227
,12.0,New Hampshire,Private,2100.0,571137.8857166679,28222.292274999993,33393.166316666655,0.049414147,0.058467783,NH,2018.0,8.0,4.941415,5.8467784
,12.0,New Hampshire,Private,2090.0,590068.259550001,30544.93329166668,33526.46899166667,0.051765084,0.05681795,NH,2019.0,8.0,5.1765084,5.681795
,12.0,New Hampshire,Private,1763.0,542336.7776083335,23101.092566666663,25607.571191666666,0.042595476,0.0472171,NH,2020.0,8.0,4.2595477,4.72171
,12.0,New Hampshire,Private,1650.0,556381.4163916663,23795.221491666663,28199.393016666658,0.042767823,0.050683565,NH,2021.0,8.0,4.276782,5.0683565
,12.0,New Hampshire,Private,1555.0,585044.6548749991,21863.547891666676,24415.04833333334,0.037370734,0.04173194,NH,2022.0,8.0,3.7370734,4.173194
,12.0,New Hampshire,Public,639.0,94949.03237500001,45416.77277499998,51746.48075833329,0.47832793,0.5449922,NH,2008.0,9.0,47.832794,54.49922
,12.0,New Hampshire,Public,603.0,89385.87829166661,43037.03619166665,48946.149950000006,0.48147467,0.54758257,NH,2009.0,9.0,48.14747,54.758255
,12.0,New Hampshire,Public,604.0,92847.73055,39912.78790000001,46718.93788333333,0.4298736,0.503178,NH,2010.0,9.0,42.98736,50.3178
,12.0,New Hampshire,Public,595.0,92687.67999999993,45197.18835000001,50622.59992500002,0.48762888,0.5461632,NH,2011.0,9.0,48.762886,54.61632
,12.0,New Hampshire,Public,568.0,89278.88919166668,43005.60376666666,49214.79585833333,0.4816996,0.55124784,NH,2012.0,9.0,48.16996,55.124783
,12.0,New Hampshire,Public,509.0,82125.16111666657,41316.093916666636,45998.426116666626,0.5030869,0.5601015,NH,2013.0,9.0,50.308693,56.01015
,12.0,New Hampshire,Public,515.0,89403.04629999997,42949.45312499997,48066.80134166665,0.48040256,0.53764164,NH,2014.0,9.0,48.040257,53.764164
,12.0,New Hampshire,Public,399.0,88644.42742500009,41379.727625,48070.80937499999,0.46680573,0.542288,NH,2015.0,9.0,46.680573,54.2288
,12.0,New Hampshire,Public,373.0,95938.65118333325,43023.27556666668,50492.04139166668,0.4484457,0.52629507,NH,2016.0,9.0,44.84457,52.629505
,12.0,New Hampshire,Public,376.0,97837.69640833334,47037.62383333328,55659.9840166666,0.480772,0.56890124,NH,2017.0,9.0,48.077198,56.890125
,12.0,New Hampshire,Public,351.0,93066.39582500001,39485.15307500003,43699.32618333336,0.42426863,0.46955,NH,2018.0,9.0,42.426865,46.955
,12.0,New Hampshire,Public,322.0,87079.89096666667,38930.603608333346,45058.783675,0.44706768,0.51744187,NH,2019.0,9.0,44.706768,51.744186
,12.0,New Hampshire,Public,298.0,86758.18951666662,38296.57115833334,43846.39209166667,0.44141737,0.50538623,NH,2020.0,9.0,44.141735,50.538624
,12.0,New Hampshire,Public,266.0,86712.64600833338,40765.715291666645,44655.51627499998,0.4701242,0.51498276,NH,2021.0,9.0,47.01242,51.498276
,12.0,New Hampshire,Public,284.0,102249.57175833336,47580.275649999996,52172.73445,0.4653347,0.5102489,NH,2022.0,9.0,46.53347,51.02489
,12.0,New Hampshire,Total,4209.0,634893.1356833357,67037.77116666666,78793.52049166671,0.10558906,0.12410517,NH,2008.0,10.0,10.558907,12.410517
,12.0,New Hampshire,Total,4108.0,615828.9979999993,66737.41200833337,75572.55741666668,0.108370036,0.12271679,NH,2009.0,10.0,10.837004,12.271679
,12.0,New Hampshire,Total,3992.0,622470.8973833327,63226.642425000005,72600.66995833337,0.10157365,0.116633035,NH,2010.0,10.0,10.157366,11.663303
,12.0,New Hampshire,Total,3931.0,617661.4379166693,68426.56707500003,76996.33525000005,0.110783294,0.12465783,NH,2011.0,10.0,11.078329,12.465783
,12.0,New Hampshire,Total,3877.0,621238.1470500006,65291.309124999956,74375.0139833333,0.10509868,0.119720615,NH,2012.0,10.0,10.509868,11.972061
,12.0,New Hampshire,Total,3803.0,623670.9674916681,59516.08990833334,66765.00691666668,0.09542867,0.10705165,NH,2013.0,10.0,9.542867,10.705165
,12.0,New Hampshire,Total,3500.0,626715.5382583321,62143.94101666667,71790.97831666667,0.09915813,0.11455114,NH,2014.0,10.0,9.915813,11.455114
,12.0,New Hampshire,Total,2751.0,641279.6460749981,62325.45528333336,72956.77217499998,0.0971892,0.11376748,NH,2015.0,10.0,9.718921,11.376748
,12.0,New Hampshire,Total,2572.0,668176.9707333331,62893.32840833334,73780.35165833331,0.09412675,0.110420376,NH,2016.0,10.0,9.412675,11.042038
,12.0,New Hampshire,Total,2428.0,642224.605833333,72217.57655833333,83308.97320000005,0.112449095,0.12971938,NH,2017.0,10.0,11.244909,12.971937
,12.0,New Hampshire,Total,2451.0,664204.2815416673,67707.44534999997,77092.49249999989,0.10193768,0.11606744,NH,2018.0,10.0,10.1937685,11.606744
,12.0,New Hampshire,Total,2412.0,677148.1505166672,69475.53689999999,78585.25266666667,0.1026002,0.11605326,NH,2019.0,10.0,10.26002,11.605326
,12.0,New Hampshire,Total,2061.0,629094.9671250001,61397.663724999984,69453.9632833333,0.09759681,0.11040299,NH,2020.0,10.0,9.759681,11.040298
,12.0,New Hampshire,Total,1916.0,643094.0623999999,64560.936783333345,72854.90929166669,0.10039113,0.113288105,NH,2021.0,10.0,10.039113,11.328811
,12.0,New Hampshire,Total,1839.0,687294.2266333329,69443.82354166664,76587.78278333331,0.10103944,0.11143377,NH,2022.0,10.0,10.103944,11.143376
,13.0,Vermont,Priv. Construction,138.0,14657.336258333331,742.6302833333333,742.6302833333333,0.050666116,0.050666116,VT,2008.0,11.0,5.066612,5.066612
,13.0,Vermont,Priv. Construction,129.0,13987.240116666659,625.1967333333334,625.1967333333334,0.044697646,0.044697646,VT,2009.0,11.0,4.4697647,4.4697647
,13.0,Vermont,Priv. Construction,130.0,13965.526366666658,466.04400833333335,576.638325,0.03337103,0.041290123,VT,2010.0,11.0,3.3371031,4.129012
,13.0,Vermont,Priv. Construction,123.0,14103.509083333332,458.198275,458.198275,0.032488246,0.032488246,VT,2011.0,11.0,3.2488246,3.2488246
,13.0,Vermont,Priv. Construction,110.0,12542.981833333333,246.87673333333333,440.676425,0.01968246,0.035133306,VT,2012.0,11.0,1.968246,3.5133307
,13.0,Vermont,Priv. Construction,111.0,13228.670499999998,333.87361666666663,333.87361666666663,0.025238637,0.025238637,VT,2013.0,11.0,2.5238638,2.5238638
,13.0,Vermont,Priv. Construction,135.0,16119.160825,821.5713249999999,924.5124083333333,0.050968617,0.05735487,VT,2014.0,11.0,5.096862,5.735487
,13.0,Vermont,Priv. Construction,120.0,14733.482608333343,977.00705,977.00705,0.06631202,0.06631202,VT,2015.0,11.0,6.631202,6.631202
,13.0,Vermont,Priv. Construction,96.0,12125.160466666668,693.0162,813.0590833333333,0.057155218,0.06705553,VT,2016.0,11.0,5.715522,6.705553
,13.0,Vermont,Priv. Construction,95.0,13349.195241666675,875.518025,875.518025,0.06558583,0.06558583,VT,2017.0,11.0,6.558583,6.558583
,13.0,Vermont,Priv. Construction,112.0,14968.565441666668,661.52745,661.52745,0.044194445,0.044194445,VT,2018.0,11.0,4.4194446,4.4194446
,13.0,Vermont,Priv. Construction,117.0,16506.389708333336,752.8371416666666,752.8371416666666,0.04560883,0.04560883,VT,2019.0,11.0,4.560883,4.560883
,13.0,Vermont,Priv. Construction,103.0,15450.172591666667,896.9754750000001,1052.44355,0.058056016,0.068118565,VT,2020.0,11.0,5.8056016,6.8118563
,13.0,Vermont,Priv. Construction,90.0,13181.462058333333,532.0175083333334,532.0175083333334,0.04036104,0.04036104,VT,2021.0,11.0,4.0361037,4.0361037
,13.0,Vermont,Priv. Construction,85.0,14254.109541666667,634.3934166666667,634.3934166666667,0.044506002,0.044506002,VT,2022.0,11.0,4.4506,4.4506
,13.0,Vermont,Priv. Manufacturing,310.0,33457.177966666655,1701.2960333333333,2415.331324999999,0.050849956,0.07219172,VT,2008.0,12.0,5.0849957,7.2191725
,13.0,Vermont,Priv. Manufacturing,322.0,33898.87540833335,2068.60655,2356.5524416666667,0.061022867,0.06951713,VT,2009.0,12.0,6.102287,6.9517126
,13.0,Vermont,Priv. Manufacturing,315.0,32947.95421666669,1208.5491416666666,1623.4006083333331,0.036680553,0.049271666,VT,2010.0,12.0,3.6680553,4.9271665
,13.0,Vermont,Priv. Manufacturing,318.0,34899.309675000004,1197.2223000000001,1302.5368916666669,0.034305044,0.03732271,VT,2011.0,12.0,3.4305043,3.7322712
,13.0,Vermont,Priv. Manufacturing,304.0,34045.71185833335,1011.6220416666666,1011.6220416666666,0.02971364,0.02971364,VT,2012.0,12.0,2.971364,2.971364
,13.0,Vermont,Priv. Manufacturing,261.0,30227.43500833334,1282.4959916666667,1393.8901166666665,0.04242821,0.04611341,VT,2013.0,12.0,4.242821,4.611341
,13.0,Vermont,Priv. Manufacturing,297.0,35559.67908333332,1361.2132583333332,1757.3025,0.038279682,0.0494184,VT,2014.0,12.0,3.8279681,4.94184
,13.0,Vermont,Priv. Manufacturing,267.0,32560.334016666653,1714.1115583333335,2184.6235916666665,0.052644163,0.06709463,VT,2015.0,12.0,5.264416,6.709463
,13.0,Vermont,Priv. Manufacturing,296.0,36860.986916666676,1573.130433333333,1782.3642499999996,0.042677384,0.048353676,VT,2016.0,12.0,4.2677383,4.8353677
,13.0,Vermont,Priv. Manufacturing,286.0,37516.22809166669,1330.2636083333332,1330.2636083333332,0.035458352,0.035458352,VT,2017.0,12.0,3.5458353,3.5458353
,13.0,Vermont,Priv. Manufacturing,245.0,31939.703541666673,793.6750083333333,793.6750083333333,0.024849167,0.024849167,VT,2018.0,12.0,2.4849167,2.4849167
